,neuron-id,current_concepts,concepts_1,concepts_2,concepts_3,concepts_4
20,4983,"[('Wes', 1.0), ('Peterson', 0.9580434527715684), ('Ted', 0.9500401901788178), ('Vince', 0.9483771632851388), ('Grant', 0.94426708316232)]","[('Prix', 1.0), ('Rafael', 0.977137160892599), ('Heath', 0.970708953799243), ('Brendan', 0.9691129211466883), ('Lou', 0.959574277235086)]","[('Wes', 1.0), ('Dillon', 0.9556662180902352), ('Ted', 0.9525001520277696), ('Anton', 0.9482443465922071), ('Peterson', 0.9459782417208052)]","[('Wes', 1.0), ('Ted', 0.9666749572549065), ('Vince', 0.9614378377590852), ('Andy', 0.954630779173071), ('Novak', 0.9484941135089064)]","[('Wes', 1.0), ('Ted', 0.9828310285836637), ('Handel', 0.9812986473268581), ('Katrina', 0.9770485133416159), ('Knight', 0.9765779842078387)]"
21,4731,"[('Emirates', 1.0), ('Kyrgyzstan', 0.9966260206815342), ('Ghana', 0.9883779323986716), ('Rhode', 0.9809457051334834), ('Belgium', 0.9802354706181373)]","[('Maximilian', 1.0), ('Mick', 0.8341554690946752), ('Sergio', 0.8206038589289075), ('Content', 0.7964441738705974), ('Johnny', 0.786535124944852)]","[('Ghana', 1.0), ('Kyrgyzstan', 0.9928567279093053), ('Burkina', 0.9796648938731608), ('Rhode', 0.9750182471410052), ('Slovenia', 0.9728802347465555)]","[('Worldwide', 1.0), ('Southeast', 0.9930365104270841), ('Baltic', 0.9814415685492267), ('Belgium', 0.9758910557380063), ('Kyrgyzstan', 0.9727577236146904)]","[('Worldwide', 1.0), ('UK', 0.999467510496289), ('Belgium', 0.9929046669362295), ('Spain', 0.9866900753507685), ('Emirates', 0.9849281720633015)]"
22,5373,"[('Roe', 1.0), ('Hellenic', 0.9758903253715051), ('Prospect', 0.9752461108466947), ('Warner', 0.9610961536782285), ('Sutton', 0.9588536670533327)]","[('Wendy', 1.0), ('Pentagon', 0.8233604245941973), ('Memphis', 0.8158290970143405), ('Labour', 0.8127766893524404), ('Lille', 0.7855670771595421)]","[('Hellenic', 1.0), ('Chocolate', 0.9956121927260991), ('PhD', 0.9903784476616906), ('Warner', 0.9807692050780314), ('Roe', 0.9696724860952256)]","[('Roe', 1.0), ('Warner', 0.967627425698944), ('Prospect', 0.9638193386560555), ('Browns', 0.9526591620517421), ('Kobe', 0.951956575301549)]","[('Roe', 1.0), ('Hellenic', 0.9980092985294158), ('IRA', 0.9928694495538649), ('Warner', 0.9868578946564167), ('Bud', 0.9759238180160081)]"
23,4833,"[('Bretagne', 1.0), ('Brazil', 0.9472948313019444), ('Lachaise', 0.941029892291392), ('Northumberland', 0.9405558295758053), ('Veracruz', 0.9363735038358155)]","[('Bulletin', 1.0), ('49ers', 0.9980156562007007), ('Selena', 0.9439113191781902), ('Jenny', 0.9205136512258103), ('Tiffany', 0.9171830413130605)]","[('Bretagne', 1.0), ('Botanical', 0.991944748971697), ('Lachaise', 0.9574558327821684), ('Gardens', 0.9536199203595941), ('Cove', 0.9372184252175586)]","[('Bretagne', 1.0), ('Presley', 0.994751035168226), ('Fillmore', 0.9754259311200149), ('Wied-Neuwied', 0.9690436066781231), ('Blanche', 0.9397599324628109)]","[('Bretagne', 1.0), ('Hangar', 0.9619708253440719), ('Sparrowhawk', 0.9185229039507954), ('Presley', 0.9179864212811967), ('Louvre', 0.9178110724370098)]"
24,4662,"[('Nuremberg', 1.0), ('Uruguay', 0.9980573559107063), ('Ghana', 0.9886497858211036), ('Taiwan', 0.9811157778702184), ('Poland', 0.9803264213280002)]","[('Hendie', 1.0), ('Loyalists', 0.995100902402988), ('Unknown', 0.9624642002110994), ('Sr.', 0.9424072432227764), ('III', 0.9317413997107195)]","[('Ghana', 1.0), ('Poland', 0.9874844762384963), ('Hungary', 0.9769547736878404), ('Palestine', 0.974802671494347), ('Uruguay', 0.9740301970820128)]","[('Poland', 1.0), ('Southeast', 0.9981789730079784), ('Nuremberg', 0.9961618707355714), ('Taiwan', 0.9951232665494737), ('Zimbabwe', 0.9935810650759143)]","[('Zimbabwe', 1.0), ('Taiwan', 0.997395950568182), ('Nuremberg', 0.9967069766541066), ('Uruguay', 0.9949165510221342), ('Uzbekistan', 0.9948398037784162)]"
25,4977,"[('IRA', 1.0), ('PBS', 0.976750081167423), ('YouTube', 0.9132879126217202), ('Writers', 0.9083403430593798), ('Denver', 0.8980413743193709)]","[('Andrés', 1.0), ('Brunei', 0.9962434749064842), ('Congressional', 0.9932487607103841), ('SPD', 0.992158304376318), ('Indians', 0.9679205238356837)]","[('IRA', 1.0), ('PBS', 0.9516136613292164), ('SPD', 0.9412547215391096), ('Writers', 0.9015499241008977), ('Produced', 0.8897381201894745)]","[('IRA', 1.0), ('YouTube', 0.9967450541296385), ('PBS', 0.9805012767563227), ('Thames', 0.9728375157215586), ('Amazon', 0.9525716438539501)]","[('Thames', 1.0), ('Amazon', 0.9866701559116992), ('YouTube', 0.9831172709421969), ('PBS', 0.9754754139643285), ('IRA', 0.9679312894377582)]"
26,4994,"[('Timor', 1.0), ('Versailles', 0.9939020787439866), ('Inn', 0.9910910088143299), ('Arabia', 0.9882557751567522), ('Rhine-Westphalia', 0.9823509231179953)]","[('Kong', 1.0), ('Grande', 0.9987445112642673), ('Carlton', 0.983014140338812), ('Supercentre', 0.9647655715812193), ('Korea', 0.9190380763779068)]","[('Timor', 1.0), ('Korea', 0.9789345621699416), ('Norte', 0.9774488970000426), ('Islands', 0.9769979899237236), ('Inn', 0.9728570569927064)]","[('Basel', 1.0), ('Brunei', 0.9989591185182863), ('Inn', 0.9867761965725645), ('Prairie', 0.981731844932325), ('Timor', 0.980880964802055)]","[('Brunei', 1.0), ('Basel', 0.9988364269019945), ('Islands', 0.9907641516355213), ('Andreas', 0.9746427635647134), ('Inn', 0.9706980180897781)]"
27,5338,"[('Sutton', 1.0), ('Harwell', 0.9330099618490191), ('Elmwood', 0.9229101206762113), ('Manchester', 0.9160335511635226), ('Archdiocese', 0.9114257384860354)]","[('Transport', 1.0), ('Democracy', 0.8819790929948713), ('Re', 0.7916286729605976), ('Honeybook', 0.7903684361754046), ('Professional', 0.7852011568327413)]","[('Elmwood', 1.0), ('Harwell', 0.9948171689581484), ('Souls', 0.9779077573970965), ('Botanic', 0.971850922601752), ('Sutton', 0.9685810418827634)]","[('Sutton', 1.0), ('Archdiocese', 0.9305204040369915), ('Ice', 0.9132439660781679), ('Harwell', 0.9070003525582386), ('Hook', 0.8980193052171657)]","[('Rim', 1.0), ('Sutton', 0.995122936656877), ('Ice', 0.9790213767521092), ('Wendy', 0.9732142308591414), ('Memorial', 0.9604694842591892)]"
28,4911,"[('Napoleon', 1.0), ('Edward', 0.9647947799861027), ('Edna', 0.9587569142733393), ('Salisbury', 0.9578765624436035), ('Richmond', 0.9527817018028016)]","[('Legion', 1.0), ('S-400', 0.7579430016617691), ('Micro-11', 0.7402727761397425), ('AM2431', 0.7000594410076381), ('neo-Nazis', 0.6854055738316723)]","[('Napoleon', 1.0), ('Edward', 0.9355828298115554), ('Monte', 0.9285480340558445), ('Newport', 0.9184190144365357), ('Compton', 0.9117403769112228)]","[('NYC', 1.0), ('Salisbury', 0.9911870421100083), ('Richmond', 0.9859616529124517), ('Napoleon', 0.9791365333887871), ('Broken', 0.9568500039634376)]","[('Richmond', 1.0), ('Newport', 0.9713142667529208), ('Edward', 0.9611021366481928), ('Beethoven', 0.957918534096474), ('Manchester', 0.9538033481890601)]"
29,5051,"[('Linke', 1.0), ('Alignment', 0.996737979251338), ('Dre', 0.9952966980740351), ('Alkmaar', 0.9908982387366302), ('Tool', 0.9761113226807784)]","[('Dendoncker', 1.0), ('Yoo', 0.9608434196560798), ('Quijada', 0.9566116333947281), ('Allsot', 0.9550282017207262), (""'Brien"", 0.9548301177315202)]","[('Mackenzie', 1.0), ('Perm', 0.9896794977187154), ('Coruna', 0.9566016124672809), ('Segundo', 0.9471080024034678), ('Steel', 0.9435431073992301)]","[('Mackenzie', 1.0), ('Calzadilla', 0.9984127702724092), ('Bryant', 0.9915933215400201), ('Vela', 0.9777597220799211), ('Worldwide', 0.9747481950637145)]","[('Calzadilla', 1.0), ('Mackenzie', 0.9928933612617279), ('Vela', 0.9871286138924128), ('Ramírez', 0.9853940285609685), ('Perm', 0.9738210008916397)]"
30,4048,"[('Francis', 1.0), ('Zhu', 0.9341439293171739), ('Macy', 0.8834708594393399), ('Daphne', 0.8707280180181554), ('Beatrice', 0.8594074019495993)]","[('Daphne', 1.0), ('Danielle', 0.9583958244767468), ('Justin', 0.9563091168688903), ('Francis', 0.939288061224714), ('Ralph', 0.935380447012935)]","[('Zhu', 1.0), ('Francis', 0.9963797334181946), ('Hansen', 0.9217055071848831), ('Macy', 0.8859327061686906), ('Bell', 0.8823925662788039)]","[('Francis', 1.0), ('Daphne', 0.8567069152148022), ('Macy', 0.8493234855323077), ('Levi', 0.828124683541858), ('Dana', 0.8266397193513593)]","[('Francis', 1.0), ('Levi', 0.8499805250591385), ('Daphne', 0.8288992468768732), ('Nancy', 0.8267282053312536), ('Dana', 0.8074590404701242)]"
31,4383,"[('Florence', 1.0), ('Armstrong', 0.994415285911868), ('Valencia', 0.9921011379711487), ('Nice', 0.9671592090262773), ('Dawson', 0.9665740899426075)]","[('Twin', 1.0), ('Turner', 0.9875438484773815), ('Children', 0.9833135744088243), ('Flores', 0.9809243411307716), ('Armistice', 0.9798671602244821)]","[('Armstrong', 1.0), ('Nice', 0.9769410298631558), ('Florence', 0.960934755079026), ('Montgomery', 0.9530237876151344), ('Dawson', 0.9439116650142263)]","[('Rio', 1.0), ('Malta', 0.9876194171471175), ('Valencia', 0.9651001773755247), ('Nice', 0.9648346955926147), ('Straits', 0.9639351110258982)]","[('Valencia', 1.0), ('Rio', 0.9915004112727216), ('Malta', 0.9914303214674857), ('Florence', 0.9825753417887774), ('Nice', 0.9785786547794357)]"
