,neuron-id,current_concepts,concepts_1,concepts_2,concepts_3,concepts_4
1944,3481,"[('cheque', 1.0), ('hove', 0.8680807125008249), ('autre', 0.8527301788337754), ('creuseurs', 0.8218016067470199), ('sponges', 0.7542744255955133)]","[('Administrative', 1.0), ('Brendan', 0.9646732705065663), ('Halifax', 0.8266172837509755), ('automobile', 0.8196398816622678), ('layoffs', 0.7900862862844605)]","[('cheque', 1.0), ('hove', 0.8735924049694298), ('autre', 0.8518821159174098), ('Growing', 0.7893559420648883), ('catching', 0.7494474525942554)]","[('cheque', 1.0), ('creuseurs', 0.9168032384985529), ('hove', 0.8941106844589592), ('autre', 0.8827589270753642), ('sponges', 0.8650021402569684)]","[('cheque', 1.0), ('creuseurs', 0.9713946506091341), ('skates', 0.9427240334208348), ('hove', 0.9225566562637325), ('sponges', 0.9058601982391468)]"
1945,5142,"[('Benzema', 1.0), ('Monitoring', 0.9871349786994268), ('lull', 0.9368447875505597), ('Keeping', 0.9162268488610384), ('Betty', 0.8885809659549727)]","[('supplier', 1.0), ('Autumnal', 0.927998895897292), ('lengthy', 0.9253400118934928), ('Mont', 0.9058334756009029), ('W', 0.8887148121395683)]","[('Monitoring', 1.0), ('Benzema', 0.9673834742699693), ('Weather', 0.8800527608141976), ('Gate', 0.8340609031239258), ('Ralph', 0.825465454161694)]","[('Betty', 1.0), ('Monitoring', 0.956889463606512), ('lull', 0.9558534556702103), ('Benzema', 0.9511769076148641), ('unrest', 0.8988917011064036)]","[('Betty', 1.0), ('Benzema', 0.9803581188980024), ('lull', 0.9650703420565303), ('unrest', 0.9515469228783644), ('Monitoring', 0.9286837660642236)]"
1946,4668,"[('unhappy', 1.0), ('governing', 0.9309945455784148), ('72', 0.9126896621950381), ('Laws', 0.8958639338877732), ('Phoebe', 0.8777808476265027)]","[('Helm', 1.0), ('Everyone', 0.9066308523309992), ('shortstop', 0.8204327689087161), ('Del', 0.8200515125123999), ('processions', 0.7615095626475555)]","[('That', 1.0), ('Marshall', 0.9283833492078754), ('Laws', 0.9273239028106174), ('When', 0.9068284900486188), ('Name', 0.8942647926738767)]","[('governing', 1.0), ('unhappy', 0.9719033748777212), ('UNITED', 0.9540953375890663), ('Laws', 0.9141143215423868), ('Katz', 0.8925202681960844)]","[('governing', 1.0), ('delightful', 0.9274491822013049), ('UNITED', 0.9239189685350802), ('unhappy', 0.8750617997205455), ('distribute', 0.846231173680573)]"
1947,3738,"[('1250', 1.0), ('endure', 0.9158253485953796), ('Embiid', 0.8973411424721505), ('Suns', 0.8505488289349109), ('15800', 0.8427359048467733)]","[('SWAT', 1.0), ('Di', 0.9138723020429639), ('neither', 0.7418699940088386), ('Cage', 0.7378116122414239), ('violates', 0.7293992700068312)]","[('1250', 1.0), ('endure', 0.9770643495263501), ('Suns', 0.9217365500606107), ('Claudia', 0.8833240883309189), ('lived', 0.8770312398995014)]","[('Embiid', 1.0), ('1250', 0.9991050960075485), ('15800', 0.8740075406816219), ('endure', 0.8732171679366981), ('Going', 0.8727027206127345)]","[('Embiid', 1.0), ('1250', 0.9021274021988384), ('experience', 0.8779019774217751), ('remembering', 0.8493436951002022), ('Going', 0.8423373605758783)]"
1948,4638,"[('tone', 1.0), ('Manchester', 0.9865751060720219), ('coastline', 0.9689614654157412), ('Change', 0.964314233053686), ('Officials', 0.9493426759589252)]","[('Andrews', 1.0), ('Suns', 0.9787690642881417), ('regrets', 0.9699270384384393), ('adversely', 0.9325384685322433), ('Mattis', 0.9148977726512352)]","[('She', 1.0), ('Manchester', 0.9084380268884766), ('CNNMoney', 0.9027940528007699), ('decent', 0.8842050429557728), ('Officials', 0.8511788329142823)]","[('Autonomous', 1.0), ('Manchester', 0.9915635609816882), ('Moral', 0.9620860404786736), ('Officials', 0.9490359248020275), ('Revival', 0.9352081650014681)]","[('Autonomous', 1.0), ('Manchester', 0.972473480292604), ('Officials', 0.9608731248442784), ('smiling', 0.9192256899694741), ('Lamb', 0.9060833555899312)]"
1949,2343,"[('soybeans', 1.0), ('Staples', 0.9839689948998), ('Warehouse', 0.9482524769353762), ('Messenger', 0.9347905258082123), ('Political', 0.9323835960527886)]","[('Ames', 1.0), ('denim', 0.9914925378084097), ('Chung', 0.9480340082925216), ('sucked', 0.9449884632635989), ('Suu', 0.9182819341257741)]","[('soybeans', 1.0), ('Staples', 0.9340053560280323), ('Political', 0.9287676156159134), ('Messenger', 0.9205149793732504), ('Warehouse', 0.9166083896352161)]","[('soybeans', 1.0), ('Staples', 0.9709775079130335), ('Warehouse', 0.9380760457450176), ('insignificant', 0.916258702191372), ('validation', 0.9041983482534189)]","[('soybeans', 1.0), ('Staples', 0.971734050806931), ('insignificant', 0.9444513572864254), ('Warehouse', 0.9263559819966153), ('validation', 0.9098159961525024)]"
1950,2871,"[('Cook', 1.0), ('passes', 0.9788933635608463), ('Frederick', 0.9782010906827274), ('Should', 0.961662589349037), ('According', 0.9512088484935112)]","[('Jungle', 1.0), ('Kuala', 0.9300979332217044), ('alcohol', 0.9296384739486987), ('Mustang', 0.919581519527019), ('faults', 0.864210369666621)]","[('Frederick', 1.0), ('passes', 0.9660611400670193), ('Cook', 0.9437905165881899), ('BERLIN', 0.9175928245091651), ('drank', 0.898234118025794)]","[('Cook', 1.0), ('Should', 0.9632151477211812), ('Frederick', 0.9471193334141602), ('passes', 0.9379289556009544), ('Denham', 0.9177244555599866)]","[('Cook', 1.0), ('Frederick', 0.9517091889592344), ('Should', 0.9442096381362738), ('passes', 0.9175337289762103), ('Denham', 0.8928910566427508)]"
1951,1876,"[('reminding', 1.0), ('remembers', 0.937330075208537), ('breaks', 0.9278943041273813), ('complain', 0.9052655306945369), ('perplexed', 0.8879393694283523)]","[('troll', 1.0), ('hoax', 0.972603846349726), ('Trust', 0.9606347266206456), ('tank', 0.8916605890858775), ('prank', 0.8680185280287489)]","[('reminding', 1.0), ('remembers', 0.9588495020785274), ('carries', 0.9145239377331568), ('breaks', 0.9131398082978525), ('probing', 0.9050546737117755)]","[('reminding', 1.0), ('complain', 0.9193709806327345), ('breaks', 0.9106656340506712), ('perplexed', 0.8985804070323309), ('remembers', 0.8938491078763008)]","[('reminding', 1.0), ('complain', 0.9210518911125367), ('perplexed', 0.9016938281536264), ('breaks', 0.8981192695296214), ('Attrait', 0.8734560523301363)]"
1952,2635,"[('smart', 1.0), ('really', 0.9314277181911428), ('totally', 0.8092635978837096), ('Madison', 0.7603245375191607), ('0', 0.7408008155068824)]","[('Bray', 1.0), ('flaming', 0.9158654016022161), ('belt', 0.8731004419112877), ('Anders', 0.8725936907555942), ('kidnapped', 0.8612249253983661)]","[('smart', 1.0), ('really', 0.9575715238581524), ('0', 0.8055956620456612), ('totally', 0.8009787791697032), ('Bobby', 0.7510692059119534)]","[('smart', 1.0), ('really', 0.9718122286334943), ('totally', 0.8605676569649269), ('Madison', 0.8512447971655048), ('WASHINGTON', 0.8434205340715392)]","[('really', 1.0), ('smart', 0.9974654204004697), ('Madison', 0.9067633585278824), ('WASHINGTON', 0.905795757408731), ('totally', 0.8887240070423768)]"
1953,836,"[('denim', 1.0), ('Harvey', 0.9631528420978849), ('213', 0.9629257475383388), ('monastery', 0.9241780047197307), ('gestures', 0.906419695610409)]","[('denim', 1.0), ('Burgess', 0.9067179382730224), ('fully', 0.8749383623429042), ('Those', 0.8317159871214542), ('Amsterdam', 0.8208120808648762)]","[('denim', 1.0), ('213', 0.9766838945917983), ('Harvey', 0.9699883663826602), ('monastery', 0.9320507349680791), ('gestures', 0.9176733242107973)]","[('denim', 1.0), ('Harvey', 0.9567719416649688), ('213', 0.9545127726967454), ('monastery', 0.9129911324036554), ('gestures', 0.900597862381998)]","[('denim', 1.0), ('Harvey', 0.9477638624674135), ('213', 0.9472450621198243), ('monastery', 0.8995585265036755), ('gestures', 0.8956056976443787)]"
