,neuron-id,current_concepts,concepts_1,concepts_2,concepts_3,concepts_4
130,3700,"[('BBC', 1.0), ('footprint', 0.9517233272288884), ('guilty', 0.9184502078958284), ('Gallagher', 0.8848368714513495), ('Prop', 0.8681465857827714)]","[('expresses', 1.0), ('guilty', 0.9718280529411423), ('reigning', 0.9492087656990346), ('hard', 0.9472275229095429), ('clinging', 0.9269012649733954)]","[('expresses', 1.0), ('hard', 0.9390877736570653), ('penalized', 0.9296009516050673), ('wildly', 0.9272467887379389), ('reigning', 0.925078835172693)]","[('expresses', 1.0), ('wildly', 0.9851364227232821), ('penalized', 0.9693761782581176), ('hard', 0.9647576829235094), ('reigning', 0.9441725707181732)]","[('expresses', 1.0), ('penalized', 0.9942418590137213), ('wildly', 0.9712096415340984), ('hard', 0.9441969397627011), ('reigning', 0.9438507629920806)]"
131,3442,"[('Baron', 1.0), ('bride', 0.828497134769041), ('bra', 0.7762721771377709), ('Eastern', 0.7488947858841776), ('Palo', 0.7420548642915163)]","[('Baron', 1.0), ('olive', 0.8873137062849282), ('Wayne', 0.7624127881817205), ('mile', 0.7324832480591696), ('Southeast', 0.7237554614948499)]","[('Baron', 1.0), ('olive', 0.8276402873237501), ('Wayne', 0.7133315960768273), ('Mobility', 0.7009379753096736), ('mile', 0.6996711707856521)]","[('Baron', 1.0), ('olive', 0.7906157251277544), ('Mobility', 0.7087180344466607), ('Wayne', 0.6863042303023031), ('mile', 0.67294209480078)]","[('Baron', 1.0), ('olive', 0.7657905848552713), ('Mobility', 0.6996813816254385), ('nominated', 0.6567721346284653), ('Wayne', 0.6535647290462497)]"
132,4199,"[('divest', 1.0), ('battled', 0.9750058424811117), ('Award', 0.9702330835099294), ('standing', 0.9692953594606912), ('San', 0.9414453235525727)]","[('Tiffany', 1.0), ('Award', 0.8635902579166749), ('Fortune', 0.858525040660599), ('Achievement', 0.8244157865044613), ('Betty', 0.8032850031652823)]","[('Tiffany', 1.0), ('Fortune', 0.9461478058028763), ('Betty', 0.873671033701275), ('Award', 0.8662894790132565), ('Achievement', 0.8332751284745418)]","[('Tiffany', 1.0), ('Fortune', 0.9675719779643754), ('Betty', 0.9265750523827573), ('Award', 0.8714094270462481), ('Achievement', 0.8533980126572491)]","[('Fortune', 1.0), ('Tiffany', 0.9992431696364784), ('Betty', 0.9766752448232325), ('Award', 0.9315629889409409), ('Achievement', 0.8879839196429615)]"
133,2690,"[('Sir', 1.0), ('Lafayette', 0.9897285655547488), ('Fresno', 0.9539453054899503), ('Clara', 0.9020684874210855), ('Den', 0.8971195334394629)]","[('Clara', 1.0), ('Napoleon', 0.9889470773341542), ('Edison', 0.9844265221405217), ('Emmanuel', 0.9817725231595728), ('bilateral', 0.9637857110811692)]","[('Clara', 1.0), ('Napoleon', 0.9816294537573138), ('Edison', 0.9585930565476156), ('Emmanuel', 0.9494193790301436), ('bilateral', 0.9335448312166381)]","[('Clara', 1.0), ('Edison', 0.9422530229114318), ('Napoleon', 0.9390571721142845), ('Emmanuel', 0.9264664338856677), ('Polo', 0.9198541831158212)]","[('Clara', 1.0), ('Edison', 0.9302030946159494), ('Polo', 0.9214704433082048), ('Emmanuel', 0.9131971746546685), ('Napoleon', 0.9087746594813536)]"
134,2402,"[('Buenos', 1.0), ('Jong', 0.928967809802917), ('Emanuel', 0.8959907848504735), ('denim', 0.8607157079119835), ('Corona', 0.8431490594582671)]","[('Sheen', 1.0), ('Irvine', 0.952314538824798), ('Beirut', 0.9253279331321889), ('Burger', 0.9243675290346774), ('Mayo', 0.9100579268744451)]","[('Sheen', 1.0), ('Beirut', 0.9532008663157188), ('Irvine', 0.9511683857224007), ('Burger', 0.9281107513671805), ('Jong', 0.9167750583059303)]","[('Sheen', 1.0), ('Beirut', 0.9809037562949366), ('Irvine', 0.9597967479626693), ('Philly', 0.9449095044979429), ('Mayo', 0.9395669511934065)]","[('Sheen', 1.0), ('Beirut', 0.9766259938526431), ('zip', 0.9764969652668348), ('Philly', 0.9679088801145589), ('Irvine', 0.954040883517774)]"
135,4879,"[('lips', 1.0), ('Lori', 0.9762807955049368), ('provinces', 0.8977837493321549), ('lick', 0.8804141124408763), ('lay', 0.8655161275343032)]","[('grows', 1.0), ('Suu', 0.9979210421236588), ('prevented', 0.9833958213413401), ('Kei', 0.9784735294575211), ('decomposed', 0.9678005776899662)]","[('Carlton', 1.0), ('decomposed', 0.9570564219868682), ('vying', 0.957042577896248), ('Evolution', 0.9172452672492919), ('prevented', 0.8790424002963426)]","[('Carlton', 1.0), ('vying', 0.9961145974338115), ('decomposed', 0.9655423577357705), ('Evolution', 0.9165965088763389), ('prevented', 0.9043134864507617)]","[('vying', 1.0), ('Carlton', 0.9581078344977781), ('decomposed', 0.9404766894042137), ('prevented', 0.9322085074226254), ('shoppers', 0.9146799020163904)]"
136,4243,"[('MBA', 1.0), ('medals', 0.9421442996883924), ('honors', 0.9400003938237811), ('behalf', 0.9087563952114568), ('prizes', 0.8926717359309773)]","[('asking', 1.0), ('explain', 0.9703380389749567), ('shaking', 0.9433208766079441), ('stuck', 0.9406641138114359), ('chasing', 0.9346014676515555)]","[('asking', 1.0), ('explain', 0.9481683036321166), ('confrontation', 0.9429715728424762), ('Award', 0.9404164058065847), ('shaking', 0.9372359045544445)]","[('Award', 1.0), ('separately', 0.9977652738295011), ('whale', 0.994810114642328), ('asking', 0.9717712730135186), ('confrontation', 0.9588464994749961)]","[('Award', 1.0), ('whale', 0.9692805862897115), ('separately', 0.9613780449508648), ('explain', 0.9149013980104747), ('asking', 0.9018713098676908)]"
137,4112,"[('trans', 1.0), ('scathing', 0.8796824621957694), ('expel', 0.86929040596064), ('shines', 0.8647491000731207), ('Lamar', 0.8443858227224887)]","[('revoke', 1.0), ('passage', 0.9887229229416268), ('distanced', 0.9530572930458224), ('Jean', 0.9486635445441001), ('erase', 0.9323960788105744)]","[('passage', 1.0), ('Jean', 0.9986421552765519), ('distanced', 0.9797987496288909), ('revoke', 0.9755980857123604), ('peanut', 0.9164541199402954)]","[('Jean', 1.0), ('passage', 0.9968478304847914), ('distanced', 0.972061199005298), ('peanut', 0.9398816293072862), ('revoke', 0.905581993840935)]","[('Jean', 1.0), ('passage', 0.951986662717486), ('distanced', 0.9409721771282948), ('peanut', 0.8967781849381209), ('Jamal', 0.8632110218449182)]"
138,1991,"[('Jing', 1.0), ('Alvin', 0.9401745992926066), ('Griffith', 0.7791153192922405), ('Anchorage', 0.7564490031190187), ('Darrell', 0.7549104250275369)]","[('Jing', 1.0), ('Alvin', 0.9797803790628903), ('Zheng', 0.9348892728264926), ('Anchorage', 0.9078708502923749), ('Sung', 0.9000005608077357)]","[('Jing', 1.0), ('Alvin', 0.9908731022992127), ('Zheng', 0.942469955437876), ('Anchorage', 0.9200257227667461), ('Sung', 0.9003128298154763)]","[('Jing', 1.0), ('Alvin', 0.9988095568235891), ('Zheng', 0.9636336424770409), ('Anchorage', 0.93499926708775), ('Sung', 0.9091616672367095)]","[('Alvin', 1.0), ('Jing', 0.9852215161173863), ('Zheng', 0.966171192567402), ('Anchorage', 0.9212327874639887), ('Sung', 0.9109501768119095)]"
139,4380,"[('fared', 1.0), ('Lumpur', 0.7623099330803496), ('lizard', 0.7467286952903979), ('conviction', 0.6933428806719675), ('Malaysian', 0.6307007894825977)]","[('roles', 1.0), ('breach', 0.9459700388162307), ('swapped', 0.9302120164433636), ('confrontation', 0.9220571898496713), ('levied', 0.8381021869191012)]","[('breach', 1.0), ('roles', 0.9503859297336199), ('confrontation', 0.8692629467384109), ('lunch', 0.8603234868022797), ('constraints', 0.839397070444298)]","[('breach', 1.0), ('roles', 0.8831314726508335), ('constraints', 0.8210187770741689), ('lunch', 0.8178506592765107), ('confrontation', 0.8162689118882046)]","[('breach', 1.0), ('roles', 0.8532174223834654), ('lunch', 0.84204762744251), ('constraints', 0.8377163279414298), ('confrontation', 0.8118589413069903)]"
140,3056,"[('garbage', 1.0), ('Las', 0.9599514073955261), ('concussion', 0.9192958981425922), ('Civic', 0.906239154820639), ('Hispanic', 0.8912283414210769)]","[('concussion', 1.0), ('Las', 0.8964759214889695), ('priced', 0.8611156402909168), ('Palo', 0.8461446722238057), ('bottles', 0.8458205781540792)]","[('concussion', 1.0), ('Las', 0.9274137100685544), ('priced', 0.8882411624118028), ('Palo', 0.8540347837659207), ('outage', 0.8350297669148029)]","[('concussion', 1.0), ('Las', 0.9424181432730782), ('priced', 0.9220025239335237), ('bottles', 0.8607985847671843), ('Palo', 0.8581504116960046)]","[('concussion', 1.0), ('Las', 0.9856165837529558), ('priced', 0.9620274796963942), ('Area', 0.9178955486310267), ('bottles', 0.9083343338602007)]"
