,neuron-id,current_concepts,concepts_1,concepts_2,concepts_3,concepts_4
2736,1050,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('mainland', 1.0), ('sentiment', 0.8891166736214048), ('succeed', 0.888807741219539), ('ranked', 0.8693627354805666), ('Then', 0.8620582495820908)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2737,1970,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('Helens', 1.0), ('Dakota', 0.9762989143357186), ('Ravens', 0.954979260303412), ('Aleksandr', 0.9367948548768541), ('Tanaka', 0.9223578854935233)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2738,1417,"[('cruel', 1.0), ('plausible', 0.9879334470051152), ('terrifying', 0.9342104394697761), ('exciting', 0.8681941037346681), ('creepy', 0.8483908475881414)]","[('plausible', 1.0), ('cruel', 0.9963463946072302), ('terrifying', 0.9199088921829157), ('exciting', 0.8751739854586351), ('creepy', 0.8616156130844204)]","[('cruel', 1.0), ('plausible', 0.9977706302759499), ('terrifying', 0.9139426039959302), ('exciting', 0.8823065791256346), ('silly', 0.8393305271677386)]","[('cruel', 1.0), ('plausible', 0.9991599667304359), ('terrifying', 0.9322579687318738), ('exciting', 0.8916415694378291), ('creepy', 0.8705108510379708)]","[('plausible', 1.0), ('cruel', 0.9979385285299883), ('terrifying', 0.9401544843968529), ('exciting', 0.8982916588702538), ('creepy', 0.8601057160303351)]"
2739,3470,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('Stone', 1.0), ('Meyer', 0.9829129879679731), ('Jeter', 0.9591578189850549), ('blamed', 0.9330881604350554), ('completion', 0.9079621990623767)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2740,4556,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('Gold', 1.0), ('Brasileiro', 0.9723721468327494), ('Telegraph', 0.9176125308112594), ('SA', 0.9055853164946766), ('Central', 0.877136917662639)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2741,4263,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('Coronation', 1.0), ('Slade', 0.9396917956074772), ('Fourth', 0.8535278109907823), ('Henley', 0.777416729989518), ('Utah', 0.7472813942161811)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2742,2570,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('1952', 1.0), ('1954', 0.981107317773559), ('2003', 0.8976966663830526), ('postseason', 0.8589830642545294), ('acquired', 0.8548706055336641)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2743,1221,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('issued', 1.0), ('Elias', 0.8880011521287137), ('Forney', 0.8868441604556708), ('disappearance', 0.8575985341288531), ('joy', 0.8467980523515399)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2744,2360,"[('Sweety', 1.0), ('Eddie', 0.9177071904153573), ('Shuyun', 0.8826224913006994), ('Scarlets', 0.881197661099708), ('Morrow', 0.8734645753444475)]","[('Arun', 1.0), ('Rainy', 0.9860080550134648), ('premiere', 0.9765492727450861), ('injection', 0.9731559791660599), ('221', 0.9688600381831999)]","[('Morrow', 1.0), ('Scarlets', 0.9993533653771608), ('Tigers', 0.9770834067927876), ('Lamb', 0.9295309532967857), ('Piazon', 0.9069141895181562)]","[('Scarlets', 1.0), ('Eddie', 0.9775430287964879), ('Morrow', 0.9550029743567462), ('Lamb', 0.9445708860624925), ('Tigers', 0.9373176848734893)]","[('Eddie', 1.0), ('Scarlets', 0.9785520702920306), ('Morrow', 0.9576099473375034), ('Fellaini', 0.928157805273189), ('Penelope', 0.9275777790620017)]"
2745,2006,"[('credits', 1.0), ('peninsula', 0.9660081386454437), ('lent', 0.9586525688745151), ('Channel', 0.9518718632431767), ('agreements', 0.9503375295633465)]","[('credits', 1.0), ('net', 0.9651749581965057), ('%', 0.9322492025481681), ('desire', 0.9252021030344861), ('peninsula', 0.8965258017398892)]","[('credits', 1.0), ('Channel', 0.9794090523614312), ('animals', 0.9538161696252838), ('agreements', 0.9530624762460165), ('lent', 0.9462914780027678)]","[('credits', 1.0), ('animals', 0.9770227809963113), ('agreements', 0.9601154117163139), ('Channel', 0.957011538116501), ('desire', 0.9421914616882483)]","[('credits', 1.0), ('Channel', 0.9633021948014537), ('animals', 0.9547455637485326), ('agreements', 0.9514601000985364), ('lent', 0.9509239013684794)]"
2746,1155,"[('Pol', 1.0), ('trophy', 0.9395696600727592), ('lions', 0.8947593923834404), ('afforded', 0.855675428580594), ('soccer', 0.8410432896223399)]","[('Pol', 1.0), ('trophy', 0.9158538905188311), ('lions', 0.8852930622718777), ('afforded', 0.8399383944594075), ('emerge', 0.8258645766248307)]","[('Pol', 1.0), ('trophy', 0.978993707670141), ('lions', 0.8945134420541894), ('afforded', 0.8762669632493385), ('seem', 0.8230572029057878)]","[('Pol', 1.0), ('trophy', 0.9548152753189741), ('lions', 0.9055067868073365), ('afforded', 0.8716065072292647), ('soccer', 0.845078412713445)]","[('Pol', 1.0), ('trophy', 0.9394341843260025), ('lions', 0.8808997070435103), ('afforded', 0.852001702618902), ('soccer', 0.8381995855493471)]"
2747,553,"[('sustained', 1.0), ('earlier', 0.9377618708666823), ('ratio', 0.8670146670000995), ('scouting', 0.8491877915008607), ('Soldier', 0.8416128115918102)]","[('sustained', 1.0), ('earlier', 0.9432890993748144), ('scouting', 0.8628894936475173), ('ratio', 0.8572228976319807), ('Soldier', 0.8453292268882925)]","[('sustained', 1.0), ('earlier', 0.9415096789727618), ('ratio', 0.8606502256562181), ('scouting', 0.8580671659783571), ('Soldier', 0.8385318460186001)]","[('sustained', 1.0), ('earlier', 0.9402808750676287), ('ratio', 0.864765132689292), ('scouting', 0.8544206307633246), ('Soldier', 0.8393882916115257)]","[('sustained', 1.0), ('earlier', 0.9399269862665298), ('ratio', 0.8682460399723393), ('scouting', 0.850158165925095), ('Soldier', 0.8385081379057983)]"
2748,1025,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('Mandalay', 1.0), ('trailing', 0.972267810897071), ('spanning', 0.8244113322277942), ('approaching', 0.8231707851053142), ('caliber', 0.7864840370862488)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2749,1360,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('confessed', 1.0), ('sea', 0.9287731218177879), ('reputation', 0.9069070365254758), ('opportunity', 0.9050793709902624), ('deserves', 0.8877649022316109)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
2750,1132,"[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('mind', 1.0), ('west', 0.9700121831078145), ('south', 0.968943098192262), ('dancer', 0.8990928673138187), ('especially', 0.8839083436458065)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]","[('\xad', 1.0), ('\u200f', 1.0), ('\x80', 1.0), ('\x9c', 1.0), ('\x99', 1.0)]"
