,neuron-id,current_concepts,concepts_1,concepts_2,concepts_3,concepts_4
0,410,"[('Irish', 1.0), ('Scottish', 0.9700331274383622), ('inauguration', 0.9486807507631088), ('buffalo', 0.9433108835345803), ('elevated', 0.8949240798025376)]","[('Irish', 1.0), ('Scottish', 0.9675576518032734), ('inauguration', 0.9450677739655435), ('buffalo', 0.945058407184121), ('elevated', 0.8950961128976398)]","[('Irish', 1.0), ('Scottish', 0.9729829151856548), ('inauguration', 0.9489116575574452), ('buffalo', 0.9404512492242543), ('elevated', 0.9000646364699857)]","[('Irish', 1.0), ('Scottish', 0.9661825591613757), ('inauguration', 0.9448695340429085), ('buffalo', 0.9391521359495998), ('elevated', 0.8971374885653025)]","[('Irish', 1.0), ('Scottish', 0.9692415978694171), ('inauguration', 0.9492225381874385), ('buffalo', 0.938935674599273), ('elevated', 0.9008340144835068)]"
1,100,"[('substance', 1.0), ('interim', 0.9646164741898792), ('Cities', 0.9634940306883051), ('spoken', 0.946516054670168), ('further', 0.9436746478170666)]","[('substance', 1.0), ('interim', 0.9676024937413922), ('Cities', 0.9662540427317131), ('chapter', 0.9471873971277521), ('further', 0.9468510292076487)]","[('substance', 1.0), ('interim', 0.9634969152721069), ('Cities', 0.9621326262739242), ('chapter', 0.949283931516259), ('further', 0.9477848155796191)]","[('substance', 1.0), ('interim', 0.9736677644728655), ('Cities', 0.9593311777152763), ('chapter', 0.952456323584059), ('further', 0.9474541522704208)]","[('substance', 1.0), ('interim', 0.9695670002619701), ('Cities', 0.9557605173902772), ('further', 0.9546822620329748), ('chapter', 0.954409672690509)]"
2,4867,"[('Peach', 1.0), ('Bechard', 0.9896031866640906), ('Harteveldt', 0.9551894885316047), ('Talbott', 0.9503934522449416), ('Brownstein', 0.9346754321586748)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Hurt', 0.11262087784788916)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Witness', 0.19009539337660517)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Witness', 0.2460418957583243)]"
3,4351,"[('un', 1.0), ('Meal', 0.9561149497138733), ('Ages', 0.9534529599273621), ('Canadians', 0.9379834569147492), ('1999', 0.9299931565189555)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Travel', 0.7829667365570923)]","[('Bearing', 1.0), ('SUV', 0.9632602970360629), ('Marchand', 0.9530949426787338), ('Armenians', 0.930183790923034), ('Travel', 0.9212539268795586)]","[('Travel', 1.0), ('SUV', 0.8793371084147986), ('Marchand', 0.8747524468766698), ('Bearing', 0.8615095086823328), ('refaire', 0.835235435846207)]","[('Travel', 1.0), ('Bearing', 0.9204193181874052), ('SUV', 0.8689694169748677), ('Marchand', 0.8063017129949703), ('refaire', 0.784881315742711)]"
4,665,"[('pulling', 1.0), ('assembly', 0.9996355433851124), ('pull', 0.9969249679586603), ('Hawk', 0.9908765275783744), ('governor', 0.9767740984916748)]","[('pulling', 1.0), ('assembly', 0.9995106469917028), ('pull', 0.9921907931273471), ('Hawk', 0.9916324239698089), ('governor', 0.9764397453482243)]","[('assembly', 1.0), ('pulling', 0.9997846645937432), ('Hawk', 0.9926038978556743), ('pull', 0.9890623729277483), ('governor', 0.9736038508807606)]","[('pulling', 1.0), ('assembly', 0.9915848471030116), ('Hawk', 0.9903499843313133), ('pull', 0.9734276956097534), ('governor', 0.9694801080903647)]","[('pulling', 1.0), ('Hawk', 0.9894046869737723), ('assembly', 0.9877433138222279), ('pull', 0.9691962637473736), ('governor', 0.9658030343386313)]"
5,2181,"[('freshman', 1.0), ('ballistic', 0.98417317703176), ('ankle', 0.9680375205893632), ('defensive', 0.9401815519826725), ('defender', 0.9019863749544086)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Gustavo', 0.11954617451805245)]"
6,554,"[('contrary', 1.0), ('goaltender', 0.9826270132175667), ('onstage', 0.9408452690911924), ('truck', 0.9097234605730701), ('victorious', 0.8912222565236047)]","[('contrary', 1.0), ('goaltender', 0.9826330166821186), ('onstage', 0.9358116715311966), ('truck', 0.9079551942569455), ('victorious', 0.8871872117480808)]","[('contrary', 1.0), ('goaltender', 0.9843624660738672), ('onstage', 0.9385570721105563), ('truck', 0.9028230842192742), ('victorious', 0.886647514518586)]","[('contrary', 1.0), ('goaltender', 0.9864380711397497), ('onstage', 0.9413161672514437), ('truck', 0.9023386349017475), ('reads', 0.8901062277927897)]","[('contrary', 1.0), ('goaltender', 0.9911017608249536), ('onstage', 0.9485014305985474), ('truck', 0.9188725594436719), ('reads', 0.8943763842412454)]"
7,5048,"[('Alignment', 1.0), ('Transport', 0.9259256328595067), ('Asset', 0.9195875566976591), ('Earthquake', 0.9087751167030085), ('Rupture', 0.9070483455988758)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Liberal', 0.5397486683318106)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Doctor', 0.6994967199254832)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Being', 0.48205592484836746)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Doctor', 0.4094439875917737)]"
8,4685,"[('Knox', 1.0), ('Selena', 0.9211024284024657), ('MacNaughton', 0.8617388103151623), ('Irwin', 0.8542422762911577), ('McDonagh', 0.8358352936876157)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]"
9,1668,"[('spider', 1.0), ('bacon', 0.8947219821450794), ('eggs', 0.8867017896685572), ('butterfly', 0.8558196830299838), ('systematic', 0.8400094311961638)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Tide', 0.12843793348667398)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Tide', 0.11544635021219252)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Tide', 0.16840943779380763)]"
10,2475,"[('Université', 1.0), ('Communication', 0.9774261491930228), ('322', 0.9714650576036263), ('Wanderers', 0.9193007096546623), ('flourish', 0.9148461108471961)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('72', 0.6202394024128162)]","[('72', 1.0), ('\x80', 0.8779781040100316), ('\x99', 0.8779781040100316), ('\x9c', 0.8779781040100316), ('\x9d', 0.8779781040100316)]","[('72', 1.0), ('randomly', 0.85913887275261), ('Kelly', 0.8497248326209518), ('Bradley', 0.8469308452829447), ('Survey', 0.83731894534776)]","[('72', 1.0), ('Phoebe', 0.865766660898016), ('Milo', 0.8566258591353253), ('Bradley', 0.8462932878276863), ('Kelly', 0.8344773860297856)]"
11,279,"[('taxation', 1.0), ('wasting', 0.973351168140808), ('proposal', 0.9298969723817063), ('occasionally', 0.9077467736007467), ('Karl', 0.9030617722218456)]","[('taxation', 1.0), ('wasting', 0.981749652867061), ('proposal', 0.9334051427102082), ('occasionally', 0.9157809205451273), ('worrying', 0.9058575469272306)]","[('taxation', 1.0), ('wasting', 0.9784917191551875), ('proposal', 0.9308274364980771), ('occasionally', 0.9112817192815648), ('worrying', 0.9046673591045009)]","[('taxation', 1.0), ('wasting', 0.9774403610183127), ('proposal', 0.9288239697820326), ('occasionally', 0.9156643087594781), ('Karl', 0.9147056440128798)]","[('taxation', 1.0), ('wasting', 0.9751562545650118), ('proposal', 0.9338123706622873), ('Karl', 0.9149718599817543), ('occasionally', 0.9143354844868814)]"
12,5299,"[('Modern', 1.0), ('Short', 0.9732371907529057), ('Elmwood', 0.9490266097137687), ('Powell', 0.9474634117331324), ('Grant', 0.9291804838055954)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('au', 0.14381544565820226)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('au', 0.15373863718481223)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Project', 0.14829303313514833)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('au', 0.20628998303510682)]"
13,3733,"[('manuscripts', 1.0), ('Honor', 0.9121681492340099), ('cracks', 0.8197442440146855), ('Defence', 0.8089425865346507), ('proportional', 0.8088691859191159)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]"
14,1141,"[('universal', 1.0), ('calm', 0.91540596692159), ('lost', 0.8895933744888873), ('levels', 0.8577086112520881), ('fatal', 0.8332220303851969)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('universal', 0.28263663244276327)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('universal', 0.3853324441664159)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('universal', 0.4547128391833613)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('universal', 0.5232481522818366)]"
15,418,"[('proclaimed', 1.0), ('Reid', 0.9436116459017292), ('repeated', 0.9053417584801757), ('culminating', 0.8930092020465196), ('complicated', 0.8917449566897648)]","[('proclaimed', 1.0), ('Reid', 0.9439199682587904), ('repeated', 0.9052389760513386), ('culminating', 0.9011093674669874), ('newer', 0.8897713342535304)]","[('proclaimed', 1.0), ('Reid', 0.9405983287239421), ('repeated', 0.9060725686969904), ('culminating', 0.90172306469797), ('newer', 0.8906453532136975)]","[('proclaimed', 1.0), ('Reid', 0.9452323563474351), ('repeated', 0.9115093257251708), ('culminating', 0.9064775325518165), ('newer', 0.8946851111449906)]","[('proclaimed', 1.0), ('Reid', 0.9454875260062748), ('repeated', 0.9149771143422845), ('culminating', 0.9086230932765353), ('newer', 0.8953485184740975)]"
16,695,"[('machinery', 1.0), ('separated', 0.8944789980047844), ('Leaders', 0.8471512812209466), ('ad', 0.8447200952689363), ('attacks', 0.8415619837547362)]","[('machinery', 1.0), ('separated', 0.885566413350507), ('ad', 0.8479450283528369), ('attacks', 0.841073423731407), ('Leaders', 0.8357128311735039)]","[('machinery', 1.0), ('separated', 0.8846816348560873), ('ad', 0.8493205424411518), ('attacks', 0.8436943699498937), ('Leaders', 0.8332914622325795)]","[('machinery', 1.0), ('separated', 0.8816304669302802), ('ad', 0.8416088851644448), ('attacks', 0.8395858947181567), ('elite', 0.8309023071001734)]","[('machinery', 1.0), ('separated', 0.8795559133847559), ('ad', 0.8458809885076544), ('attacks', 0.8411675303708076), ('elite', 0.8332902792024137)]"
17,4500,"[('Mountains', 1.0), ('Drug', 0.9145807836986728), ('Amendment', 0.9065083053750872), ('Alternative', 0.8662462614220442), ('Free', 0.8530617523109952)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]"
18,3813,"[('Tepe', 1.0), ('Vallejo', 0.9511942101706846), ('Hilton', 0.9123104877990192), ('Salvador', 0.8932527912572572), ('Cove', 0.8900044818430594)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Ocean', 0.1684717325089597)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Civic', 0.2473753611609143)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Civic', 0.28199976567265983)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Civic', 0.32433373314685887)]"
19,3516,"[('Q', 1.0), ('}', 0.9849429146009756), ('Finnish', 0.9235258729478574), ('mediaType', 0.862496289740652), ('CA-44', 0.8617050765940326)]","[('Q', 1.0), ('Travel', 0.7797697615481833), ('Parkway', 0.772263900705886), ('Southwest', 0.7632531817813227), ('Orthodox', 0.7474142357267296)]","[('Q', 1.0), ('Parkway', 0.8218013500623416), ('Surgery', 0.7811640803931421), ('Southwest', 0.7419538531784556), ('Goncalves', 0.7320030556903125)]","[('Parkway', 1.0), ('Q', 0.9791978518576323), ('Surgery', 0.9664752398451559), ('trophy', 0.8790835160105657), ('Mayo', 0.8745226744419772)]","[('Q', 1.0), ('Parkway', 0.8899068195341329), ('trophy', 0.8648144935876926), ('Defence', 0.8002755145481), ('Surgery', 0.799899270124199)]"
20,4674,"[('Wade', 1.0), ('Conrad', 0.9622765030742431), ('Mario', 0.9385279591272568), ('Jing', 0.9344319270375299), ('Franco', 0.9271387176318836)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Apprentice', 0.12455208718846153)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Apprentice', 0.1756284430676945)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Apprentice', 0.16782118951602684)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Apprentice', 0.14060135329466825)]"
21,376,"[('explicitly', 1.0), ('anticipation', 0.9909713844803044), ('ice', 0.9186461839322061), ('neighbors', 0.8881327408905266), ('Deputy', 0.8668974843352978)]","[('explicitly', 1.0), ('anticipation', 0.9882951310524964), ('ice', 0.9042860876378346), ('neighbors', 0.8708247595019099), ('unexpectedly', 0.8656075230497641)]","[('explicitly', 1.0), ('anticipation', 0.9874793017860529), ('ice', 0.894062457562924), ('neighbors', 0.8663694660074471), ('unexpectedly', 0.862307720147591)]","[('explicitly', 1.0), ('anticipation', 0.9821795588884443), ('ice', 0.890298732469883), ('neighbors', 0.8653610477965424), ('unexpectedly', 0.8633296476306069)]","[('explicitly', 1.0), ('anticipation', 0.9739306727643242), ('ice', 0.8853090083013486), ('neighbors', 0.8610015048849124), ('unexpectedly', 0.8587773688911915)]"
22,753,"[('confused', 1.0), ('study', 0.9160085688250648), ('independent', 0.9155944907427405), ('states', 0.8645969497359483), ('concerned', 0.8601803062443604)]","[('confused', 1.0), ('independent', 0.920430374007609), ('study', 0.9200099169244381), ('states', 0.8660020689581832), ('concerned', 0.8658499852493944)]","[('confused', 1.0), ('study', 0.9221440697902531), ('independent', 0.9173761893299478), ('concerned', 0.8670762983196909), ('states', 0.864986443968851)]","[('confused', 1.0), ('study', 0.9265008098682088), ('independent', 0.9157937370101962), ('concerned', 0.8648028869315059), ('states', 0.8638075184298334)]","[('confused', 1.0), ('study', 0.9332349248290795), ('independent', 0.9129164086884076), ('concerned', 0.8642667494315651), ('states', 0.862113461471804)]"
23,356,"[('delighted', 1.0), ('Fund', 0.9871907965783092), ('fund', 0.9097018909405863), ('governments', 0.872538579226893), ('upgrade', 0.8606548689716988)]","[('Fund', 1.0), ('delighted', 0.9993176265879321), ('fund', 0.9187960663718702), ('governments', 0.8937570232662377), ('upgrade', 0.8732525479326358)]","[('delighted', 1.0), ('Fund', 0.9937076058192496), ('fund', 0.9190306386617031), ('governments', 0.9000017031422072), ('upgrade', 0.885189326805718)]","[('Fund', 1.0), ('delighted', 0.9970087918085346), ('fund', 0.9144413129913063), ('governments', 0.9021634675853206), ('upgrade', 0.8827021196268876)]","[('delighted', 1.0), ('Fund', 0.9987155600767728), ('fund', 0.9231949719582038), ('governments', 0.9060916361489827), ('upgrade', 0.8817790195165284)]"
24,342,"[('Goose', 1.0), ('walks', 0.9562207477995118), ('titular', 0.9062842649965415), ('guy', 0.9017129472695332), ('Versailles', 0.8962323660090552)]","[('Goose', 1.0), ('walks', 0.9527866991939303), ('guy', 0.9002534372068397), ('titular', 0.8994698138788763), ('Versailles', 0.8947796450975988)]","[('Goose', 1.0), ('walks', 0.9608734724996733), ('guy', 0.9129177726696404), ('titular', 0.9091035446825201), ('Versailles', 0.8963068622353574)]","[('Goose', 1.0), ('walks', 0.9638697634772538), ('guy', 0.9165283605031826), ('titular', 0.9090953692974237), ('Versailles', 0.8997686885038654)]","[('Goose', 1.0), ('walks', 0.9645078215894469), ('guy', 0.9231359811974318), ('titular', 0.9164312809432129), ('Versailles', 0.901134745122947)]"
25,11,"[('target', 1.0), ('trafficking', 0.9564167508286102), ('Werner', 0.9186074888731007), ('baseball', 0.9095293621639762), ('capacity', 0.8904870631322545)]","[('target', 1.0), ('trafficking', 0.9606281641305701), ('baseball', 0.9257750790402006), ('Werner', 0.9100945639052741), ('180', 0.8965575334974066)]","[('target', 1.0), ('trafficking', 0.9642756015704995), ('baseball', 0.9257890579910691), ('Werner', 0.9052730246745907), ('180', 0.899980402636451)]","[('target', 1.0), ('trafficking', 0.9596807058404835), ('baseball', 0.9172467663699919), ('Werner', 0.9047267048701064), ('180', 0.9040862944270743)]","[('target', 1.0), ('trafficking', 0.9570664813587325), ('baseball', 0.9210762928474504), ('Werner', 0.9049958602271625), ('180', 0.9047663092221956)]"
26,4236,"[('Ferrell', 1.0), ('Norton', 0.9733824190384087), ('Blucher', 0.9687110049824156), ('oceans', 0.9642847709345598), ('Dia', 0.95910094983289)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Dead', 0.3794593824963921)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Dead', 0.5663071811373225)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Dead', 0.6256773121845528)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Dead', 0.43044651604432194)]"
27,319,"[('faults', 1.0), ('ride', 0.974791732409777), ('controversial', 0.9412147691906608), ('ranking', 0.9257336199623222), ('default', 0.8917510153515924)]","[('faults', 1.0), ('ride', 0.9788014403241376), ('controversial', 0.9392493293129972), ('ranking', 0.9276830763084354), ('default', 0.8853402769250275)]","[('faults', 1.0), ('ride', 0.9751462102460392), ('controversial', 0.9385306600238273), ('ranking', 0.9325862411976642), ('default', 0.887106374618993)]","[('faults', 1.0), ('ride', 0.9880364456994425), ('controversial', 0.9514520148402978), ('ranking', 0.9355008770523473), ('default', 0.8954588786221789)]","[('faults', 1.0), ('ride', 0.9980492709680544), ('controversial', 0.9514918444961972), ('ranking', 0.9397318745085551), ('default', 0.899414005556703)]"
28,1783,"[('crap', 1.0), ('senators', 0.8344442563211082), ('committed', 0.7559566465396572), ('inspire', 0.7540148855871056), ('bold', 0.7452129774914803)]","[('counterpart', 1.0), ('senators', 0.9749383618581785), ('doomed', 0.9156547448185903), ('starter', 0.9148899891001478), ('communication', 0.909825674499868)]","[('counterpart', 1.0), ('Gardens', 0.9428035330948037), ('starter', 0.9369589106305757), ('doomed', 0.931862311430408), ('Suns', 0.911563883933818)]","[('counterpart', 1.0), ('senators', 0.9072135304919017), ('starter', 0.8925391464350079), ('resistance', 0.8810585618407405), ('communication', 0.8696337726857098)]","[('counterpart', 1.0), ('starter', 0.9619941742572402), ('resistance', 0.9565907689160407), ('senators', 0.9292722948333288), ('Stan', 0.9286806615814869)]"
29,14,"[('Seine', 1.0), ('Europe', 0.8081699348105033), ('fires', 0.7841460592102484), ('Nordic', 0.7766352405890229), ('shop', 0.7718489442961876)]","[('Seine', 1.0), ('Europe', 0.8005718062636533), ('fires', 0.786200501465016), ('smiling', 0.7734901023175478), ('shop', 0.7723229840517388)]","[('Seine', 1.0), ('Europe', 0.7967969328181546), ('fires', 0.7888604769726003), ('smiling', 0.777118533784322), ('Nordic', 0.7756544305389984)]","[('Seine', 1.0), ('Europe', 0.7937722644714134), ('fires', 0.7878512147399271), ('smiling', 0.7763318301841808), ('Nordic', 0.7755712441162955)]","[('Seine', 1.0), ('Europe', 0.7972533550575552), ('fires', 0.7869480969165625), ('shop', 0.7816398199871437), ('Nordic', 0.7810974362967721)]"
30,1717,"[('veil', 1.0), ('contemporary', 0.895612561641179), ('Ages', 0.8948272769587223), ('colonial', 0.8810706749879993), ('constitution', 0.878326850085211)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('phenomenon', 0.1702181493717052)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('phenomenon', 0.1918440529792236)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('phenomenon', 0.23078564225857248)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Mitsubishi', 0.29636176722306906)]"
31,1065,"[('glowing', 1.0), ('bullet', 0.9105403647363198), ('reminding', 0.8912402961252156), ('three-week', 0.8696950666369533), ('shed', 0.8492560846842301)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('glowing', 0.5399556525973208)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('glowing', 0.7743966399210563)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Municipal', 0.863149226643001)]","[('Municipal', 1.0), ('glowing', 0.9837307688829429), ('\x80', 0.9780508183617141), ('\x99', 0.9780508183617141), ('\x9c', 0.9780508183617141)]"
32,4334,"[('McGee', 1.0), ('Rodgers', 0.7821175407395456), ('Superman', 0.7782434567139038), ('Tomb', 0.7665376050502161), ('1879', 0.732913245797968)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]"
33,1822,"[('2nd', 1.0), ('signatures', 0.9916399770336484), ('6th', 0.8831400244254287), ('kinds', 0.8825373866572723), ('zu', 0.8708095676571141)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Hyde', 0.10236825673202338)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('Gregor', 0.12161639219440705)]"
34,4861,"[('Elgin', 1.0), ('Byron', 0.9952721209047355), ('Pen', 0.9943649738230141), ('León', 0.9517964812744077), ('Perry', 0.9357366027669354)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0)]"
35,288,"[('default', 1.0), ('sport', 0.9714345995726159), ('curriculum', 0.9348068636025914), ('childhood', 0.9179062895767273), ('trigger', 0.8827575684373644)]","[('default', 1.0), ('sport', 0.9666834901529779), ('curriculum', 0.9366101298920047), ('childhood', 0.9103469572380584), ('trigger', 0.8795990375597412)]","[('default', 1.0), ('sport', 0.9652248376499948), ('curriculum', 0.9405060931190128), ('childhood', 0.9078377752428557), ('trigger', 0.8787464162013501)]","[('default', 1.0), ('sport', 0.9618498379651037), ('curriculum', 0.9418073984252381), ('childhood', 0.9033926167926568), ('trigger', 0.8772752068614561)]","[('default', 1.0), ('sport', 0.9590777963970918), ('curriculum', 0.9438893908138293), ('childhood', 0.9026361697200571), ('trigger', 0.8805612518266358)]"
36,59,"[('geography', 1.0), ('rolling', 0.9105097015302408), ('embassy', 0.8795634306062233), ('camps', 0.8116382762508577), ('gates', 0.8058236361376698)]","[('geography', 1.0), ('rolling', 0.9041427757616005), ('embassy', 0.8693821586522295), ('camps', 0.8072918136366192), ('gates', 0.8020415253545048)]","[('geography', 1.0), ('rolling', 0.9027286554151434), ('embassy', 0.8624987261736143), ('gates', 0.8062189556182451), ('camps', 0.8044425444121359)]","[('geography', 1.0), ('rolling', 0.9018066809315142), ('embassy', 0.8641913324660497), ('gates', 0.8069164876158296), ('camps', 0.8014399007819722)]","[('geography', 1.0), ('rolling', 0.8980747353170244), ('embassy', 0.8640990979692618), ('gates', 0.8103998813050325), ('camps', 0.8056282224493335)]"
37,1628,"[('Dead', 1.0), ('accounting', 0.9660718609356377), ('inexpensive', 0.9545688946573738), ('Clean', 0.9112000970054567), ('fights', 0.9005903200296783)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('ZIP', 0.32249947157521197)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('ZIP', 0.3980375501051416)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('ZIP', 0.4415281698489659)]","[('\x80', 1.0), ('\x99', 1.0), ('\x9c', 1.0), ('\x9d', 1.0), ('ZIP', 0.5452752459710763)]"
38,672,"[('execution', 1.0), ('underground', 0.8508039780003586), ('guide', 0.7547498681360041), ('legend', 0.7532210581756644), ('vision', 0.7522593179155325)]","[('execution', 1.0), ('underground', 0.8506125944097183), ('guide', 0.7597805661276078), ('legend', 0.7582744385161081), ('vision', 0.7562805030442138)]","[('execution', 1.0), ('underground', 0.8491451028209432), ('guide', 0.7600757955838775), ('legend', 0.7561406012913942), ('vision', 0.7528164978343458)]","[('execution', 1.0), ('underground', 0.8540278434656019), ('guide', 0.7596352488392119), ('legend', 0.7491945054712443), ('Real', 0.7472625237731554)]","[('execution', 1.0), ('underground', 0.8521815922870795), ('guide', 0.7586246857401022), ('legend', 0.7494836581775588), ('vision', 0.7470214670786116)]"
